model,dataset,file,BB,CB,BB,BC
RF,IND-JLMIV+R-2020,deltaspike-1.6.0.csv_deltaspike-1.7.0.csv,7,0,636,2
RF,IND-JLMIV+R-2020,deltaspike-1.7.0.csv_deltaspike-1.8.0.csv,3,0,662,2
RF,IND-JLMIV+R-2020,eagle-0.3.0.csv_eagle-0.4.0.csv,2,0,562,0
RF,IND-JLMIV+R-2020,eagle-0.4.0.csv_eagle-0.5.0.csv,0,0,0,0
RF,IND-JLMIV+R-2020,giraph-1.0.0.csv_giraph-1.1.0.csv,0,0,134,0
RF,IND-JLMIV+R-2020,gora-0.1.csv_gora-0.2.csv,3,0,52,0
RF,IND-JLMIV+R-2020,gora-0.2.csv_gora-0.3.csv,0,0,46,0
RF,IND-JLMIV+R-2020,gora-0.3.csv_gora-0.4.csv,1,0,65,0
RF,IND-JLMIV+R-2020,gora-0.4.csv_gora-0.5.csv,5,0,124,0
RF,IND-JLMIV+R-2020,gora-0.5.csv_gora-0.6.csv,8,0,143,0
RF,IND-JLMIV+R-2020,gora-0.6.csv_gora-0.7.csv,0,0,66,0
RF,IND-JLMIV+R-2020,jspwiki-1.4.0.csv_jspwiki-1.5.0.csv,0,0,8,0
RF,IND-JLMIV+R-2020,jspwiki-1.5.0.csv_jspwiki-1.6.0.csv,0,0,6,0
RF,IND-JLMIV+R-2020,jspwiki-1.6.0.csv_jspwiki-1.7.0.csv,0,0,4,0
RF,IND-JLMIV+R-2020,jspwiki-1.7.0.csv_jspwiki-1.8.0.csv,0,0,18,0
RF,IND-JLMIV+R-2020,jspwiki-1.8.0.csv_jspwiki-2.0.36.csv,0,0,11,0
RF,IND-JLMIV+R-2020,jspwiki-2.0.36.csv_jspwiki-2.10.0.csv,0,0,0,0
RF,IND-JLMIV+R-2020,jspwiki-2.10.0.csv_jspwiki-2.2.19.csv,0,0,0,0
RF,IND-JLMIV+R-2020,jspwiki-2.2.19.csv_jspwiki-2.4.56.csv,0,0,24,0
RF,IND-JLMIV+R-2020,jspwiki-2.4.56.csv_jspwiki-2.6.0.csv,0,0,118,1
RF,IND-JLMIV+R-2020,jspwiki-2.6.0.csv_jspwiki-2.8.0.csv,0,0,147,0
RF,IND-JLMIV+R-2020,jspwiki-2.8.0.csv_jspwiki-2.9.0.csv,0,0,1,0
RF,IND-JLMIV+R-2020,knox-0.10.0.csv_knox-0.11.0.csv,15,0,553,2
RF,IND-JLMIV+R-2020,knox-0.11.0.csv_knox-0.12.0.csv,12,0,535,0
RF,IND-JLMIV+R-2020,knox-0.12.0.csv_knox-0.13.0.csv,4,0,540,0
RF,IND-JLMIV+R-2020,knox-0.13.0.csv_knox-0.14.0.csv,2,0,582,0
RF,IND-JLMIV+R-2020,knox-0.14.0.csv_knox-0.3.0.csv,0,0,187,0
RF,IND-JLMIV+R-2020,knox-0.3.0.csv_knox-0.4.0.csv,24,0,301,0
RF,IND-JLMIV+R-2020,knox-0.4.0.csv_knox-0.5.0.csv,6,0,358,14
RF,IND-JLMIV+R-2020,knox-0.5.0.csv_knox-0.6.0.csv,38,0,379,13
RF,IND-JLMIV+R-2020,knox-0.6.0.csv_knox-0.7.0.csv,3,0,406,9
RF,IND-JLMIV+R-2020,knox-0.7.0.csv_knox-0.8.0.csv,27,0,534,0
RF,IND-JLMIV+R-2020,knox-0.8.0.csv_knox-0.9.0.csv,14,0,503,0
RF,IND-JLMIV+R-2020,knox-0.9.0.csv_knox-1.0.0.csv,0,0,0,0
RF,IND-JLMIV+R-2020,kylin-0.6.1.csv_kylin-0.7.1.csv,0,0,0,0
RF,IND-JLMIV+R-2020,kylin-0.7.1.csv_kylin-1.0.0.csv,0,0,39,0
RF,IND-JLMIV+R-2020,kylin-1.0.0.csv_kylin-1.1.0.csv,0,0,123,1
RF,IND-JLMIV+R-2020,kylin-1.1.0.csv_kylin-1.2.0.csv,1,0,130,0
RF,IND-JLMIV+R-2020,kylin-1.2.0.csv_kylin-1.3.0.csv,0,0,104,0
RF,IND-JLMIV+R-2020,kylin-1.3.0.csv_kylin-1.5.0.csv,0,0,62,3
RF,IND-JLMIV+R-2020,kylin-1.5.0.csv_kylin-1.6.0.csv,6,0,206,0
RF,IND-JLMIV+R-2020,kylin-1.6.0.csv_kylin-2.0.0.csv,4,1,311,0
RF,IND-JLMIV+R-2020,kylin-2.0.0.csv_kylin-2.1.0.csv,9,0,556,15
RF,IND-JLMIV+R-2020,kylin-2.1.0.csv_kylin-2.2.0.csv,18,2,596,3
RF,IND-JLMIV+R-2020,lens-2.6.0.csv_lens-2.7.0.csv,0,0,89,0
RF,IND-JLMIV+R-2020,mahout-0.1.csv_mahout-0.10.0.csv,0,0,0,0
RF,IND-JLMIV+R-2020,mahout-0.10.0.csv_mahout-0.11.0.csv,3,0,767,0
RF,IND-JLMIV+R-2020,mahout-0.11.0.csv_mahout-0.12.0.csv,1,0,742,0
RF,IND-JLMIV+R-2020,mahout-0.12.0.csv_mahout-0.13.0.csv,0,0,753,0
RF,IND-JLMIV+R-2020,mahout-0.2.csv_mahout-0.3.csv,1,0,73,1
RF,IND-JLMIV+R-2020,mahout-0.3.csv_mahout-0.4.csv,2,0,143,5
RF,IND-JLMIV+R-2020,mahout-0.4.csv_mahout-0.5.csv,2,0,262,11
RF,IND-JLMIV+R-2020,mahout-0.5.csv_mahout-0.6.csv,1,0,278,0
RF,IND-JLMIV+R-2020,mahout-0.6.csv_mahout-0.7.csv,22,0,601,0
RF,IND-JLMIV+R-2020,mahout-0.7.csv_mahout-0.8.csv,1,0,349,0
RF,IND-JLMIV+R-2020,mahout-0.8.csv_mahout-0.9.csv,7,0,627,1
RF,IND-JLMIV+R-2020,manifoldcf-0.1.csv_manifoldcf-0.2.csv,13,5,342,3
RF,IND-JLMIV+R-2020,manifoldcf-0.2.csv_manifoldcf-0.3.csv,7,0,267,1
RF,IND-JLMIV+R-2020,manifoldcf-0.3.csv_manifoldcf-0.4.csv,15,0,392,1
RF,IND-JLMIV+R-2020,manifoldcf-0.4.csv_manifoldcf-0.5.csv,14,0,398,1
RF,IND-JLMIV+R-2020,manifoldcf-0.5.csv_manifoldcf-0.6.csv,17,0,420,4
RF,IND-JLMIV+R-2020,manifoldcf-0.6.csv_manifoldcf-1.0.csv,35,1,490,8
RF,IND-JLMIV+R-2020,manifoldcf-1.0.csv_manifoldcf-1.1.csv,28,3,469,7
RF,IND-JLMIV+R-2020,manifoldcf-1.1.csv_manifoldcf-1.10.csv,2,1,275,0
RF,IND-JLMIV+R-2020,manifoldcf-1.10.csv_manifoldcf-1.2.csv,2,0,326,0
RF,IND-JLMIV+R-2020,manifoldcf-1.2.csv_manifoldcf-1.3.csv,35,3,517,6
RF,IND-JLMIV+R-2020,manifoldcf-1.3.csv_manifoldcf-1.4.csv,21,1,559,5
RF,IND-JLMIV+R-2020,manifoldcf-1.4.csv_manifoldcf-1.5.csv,10,0,559,0
RF,IND-JLMIV+R-2020,manifoldcf-1.5.csv_manifoldcf-1.6.csv,14,0,690,1
RF,IND-JLMIV+R-2020,manifoldcf-1.6.csv_manifoldcf-1.7.csv,12,0,632,0
RF,IND-JLMIV+R-2020,manifoldcf-1.7.csv_manifoldcf-1.8.csv,13,0,708,0
RF,IND-JLMIV+R-2020,manifoldcf-1.8.csv_manifoldcf-1.9.csv,14,0,777,0
RF,IND-JLMIV+R-2020,manifoldcf-1.9.csv_manifoldcf-2.0.csv,9,0,654,3
RF,IND-JLMIV+R-2020,manifoldcf-2.0.csv_manifoldcf-2.1.csv,20,0,759,0
RF,IND-JLMIV+R-2020,manifoldcf-2.1.csv_manifoldcf-2.10.csv,3,0,736,0
RF,IND-JLMIV+R-2020,manifoldcf-2.10.csv_manifoldcf-2.2.csv,3,0,783,0
RF,IND-JLMIV+R-2020,manifoldcf-2.2.csv_manifoldcf-2.3.csv,16,0,838,1
RF,IND-JLMIV+R-2020,manifoldcf-2.3.csv_manifoldcf-2.4.csv,25,1,865,0
RF,IND-JLMIV+R-2020,manifoldcf-2.4.csv_manifoldcf-2.5.csv,16,0,839,0
RF,IND-JLMIV+R-2020,manifoldcf-2.5.csv_manifoldcf-2.6.csv,20,0,884,0
RF,IND-JLMIV+R-2020,manifoldcf-2.6.csv_manifoldcf-2.7.csv,8,0,869,0
RF,IND-JLMIV+R-2020,manifoldcf-2.7.csv_manifoldcf-2.8.csv,9,0,875,8
RF,IND-JLMIV+R-2020,manifoldcf-2.8.csv_manifoldcf-2.9.csv,5,0,899,0
RF,IND-JLMIV+R-2020,nutch-0.7.csv_nutch-0.8.csv,0,0,45,0
RF,IND-JLMIV+R-2020,nutch-0.8.csv_nutch-0.9.csv,6,0,216,0
RF,IND-JLMIV+R-2020,nutch-0.9.csv_nutch-1.0.csv,1,0,118,0
RF,IND-JLMIV+R-2020,nutch-1.0.csv_nutch-1.1.csv,15,0,271,0
RF,IND-JLMIV+R-2020,nutch-1.1.csv_nutch-1.10.csv,0,0,61,0
RF,IND-JLMIV+R-2020,nutch-1.10.csv_nutch-1.11.csv,4,0,204,1
RF,IND-JLMIV+R-2020,nutch-1.11.csv_nutch-1.12.csv,7,0,306,4
RF,IND-JLMIV+R-2020,nutch-1.12.csv_nutch-1.13.csv,4,0,174,0
RF,IND-JLMIV+R-2020,nutch-1.13.csv_nutch-1.14.csv,2,0,315,0
RF,IND-JLMIV+R-2020,nutch-1.14.csv_nutch-1.2.csv,0,1,52,0
RF,IND-JLMIV+R-2020,nutch-1.2.csv_nutch-1.3.csv,17,0,170,0
RF,IND-JLMIV+R-2020,nutch-1.3.csv_nutch-1.4.csv,1,0,122,1
RF,IND-JLMIV+R-2020,nutch-1.4.csv_nutch-1.5.csv,13,0,164,2
RF,IND-JLMIV+R-2020,nutch-1.5.csv_nutch-1.6.csv,16,0,186,0
RF,IND-JLMIV+R-2020,nutch-1.6.csv_nutch-1.7.csv,5,0,145,0
RF,IND-JLMIV+R-2020,nutch-1.7.csv_nutch-1.8.csv,3,3,189,0
RF,IND-JLMIV+R-2020,nutch-1.8.csv_nutch-1.9.csv,4,0,207,0
RF,IND-JLMIV+R-2020,nutch-1.9.csv_nutch-2.0.csv,0,0,56,0
RF,IND-JLMIV+R-2020,nutch-2.0.csv_nutch-2.1.csv,2,0,196,8
RF,IND-JLMIV+R-2020,nutch-2.1.csv_nutch-2.2.csv,8,0,150,10
RF,IND-JLMIV+R-2020,nutch-2.2.csv_nutch-2.3.csv,0,0,144,0
RF,IND-JLMIV+R-2020,opennlp-1.7.0.csv_opennlp-1.8.0.csv,0,1,301,0
RF,IND-JLMIV+R-2020,parquet-mr-1.0.0.csv_parquet-mr-1.1.0.csv,2,0,168,0
RF,IND-JLMIV+R-2020,parquet-mr-1.1.0.csv_parquet-mr-1.2.0.csv,1,0,190,0
RF,IND-JLMIV+R-2020,parquet-mr-1.2.0.csv_parquet-mr-1.3.0.csv,1,0,145,0
RF,IND-JLMIV+R-2020,parquet-mr-1.3.0.csv_parquet-mr-1.4.0.csv,6,0,198,0
RF,IND-JLMIV+R-2020,parquet-mr-1.4.0.csv_parquet-mr-1.5.0.csv,11,0,252,1
RF,IND-JLMIV+R-2020,parquet-mr-1.5.0.csv_parquet-mr-1.6.0.csv,2,0,195,0
RF,IND-JLMIV+R-2020,parquet-mr-1.6.0.csv_parquet-mr-1.7.0.csv,0,0,0,0
RF,IND-JLMIV+R-2020,santuario-java-1.4.5.csv_santuario-java-2.0.0.csv,0,0,20,0
RF,IND-JLMIV+R-2020,santuario-java-2.0.0.csv_santuario-java-2.1.0.csv,0,0,0,0
RF,IND-JLMIV+R-2020,systemml-0.10.csv_systemml-0.11.csv,24,0,618,3
RF,IND-JLMIV+R-2020,systemml-0.11.csv_systemml-0.12.csv,48,0,672,1
RF,IND-JLMIV+R-2020,systemml-0.12.csv_systemml-0.13.csv,43,0,748,0
RF,IND-JLMIV+R-2020,systemml-0.13.csv_systemml-0.14.csv,25,0,608,0
RF,IND-JLMIV+R-2020,systemml-0.14.csv_systemml-0.15.csv,4,0,481,2
RF,IND-JLMIV+R-2020,systemml-0.15.csv_systemml-0.9.csv,0,0,154,0
RF,IND-JLMIV+R-2020,systemml-0.9.csv_systemml-1.0.0.csv,0,0,76,0
RF,IND-JLMIV+R-2020,systemml-1.0.0.csv_systemml-1.1.0.csv,9,0,581,1
RF,IND-JLMIV+R-2020,systemml-1.1.0.csv_systemml-1.2.0.csv,0,0,380,0
RF,IND-JLMIV+R-2020,tika-0.1.csv_tika-0.10.csv,0,0,0,0
RF,IND-JLMIV+R-2020,tika-0.10.csv_tika-0.2.csv,0,0,19,0
RF,IND-JLMIV+R-2020,tika-0.2.csv_tika-0.3.csv,0,0,10,0
RF,IND-JLMIV+R-2020,tika-0.3.csv_tika-0.4.csv,0,0,0,0
RF,IND-JLMIV+R-2020,tika-0.4.csv_tika-0.5.csv,4,0,76,0
RF,IND-JLMIV+R-2020,tika-0.5.csv_tika-0.6.csv,7,0,114,0
RF,IND-JLMIV+R-2020,tika-0.6.csv_tika-0.7.csv,9,0,84,0
RF,IND-JLMIV+R-2020,tika-0.7.csv_tika-0.8.csv,4,0,79,3
RF,IND-JLMIV+R-2020,tika-0.8.csv_tika-0.9.csv,14,0,127,5
RF,IND-JLMIV+R-2020,tika-0.9.csv_tika-1.0.csv,11,0,102,1
RF,IND-JLMIV+R-2020,tika-1.0.csv_tika-1.1.csv,16,0,181,1
RF,IND-JLMIV+R-2020,tika-1.1.csv_tika-1.10.csv,1,2,115,0
RF,IND-JLMIV+R-2020,tika-1.10.csv_tika-1.11.csv,9,0,331,4
RF,IND-JLMIV+R-2020,tika-1.11.csv_tika-1.12.csv,23,0,439,1
RF,IND-JLMIV+R-2020,tika-1.12.csv_tika-1.13.csv,16,0,398,0
RF,IND-JLMIV+R-2020,tika-1.13.csv_tika-1.14.csv,11,0,426,0
RF,IND-JLMIV+R-2020,tika-1.14.csv_tika-1.15.csv,8,0,398,0
RF,IND-JLMIV+R-2020,tika-1.15.csv_tika-1.16.csv,12,0,572,0
RF,IND-JLMIV+R-2020,tika-1.16.csv_tika-1.17.csv,10,0,562,0
RF,IND-JLMIV+R-2020,tika-1.17.csv_tika-1.2.csv,1,0,119,2
RF,IND-JLMIV+R-2020,tika-1.2.csv_tika-1.3.csv,21,1,240,0
RF,IND-JLMIV+R-2020,tika-1.3.csv_tika-1.4.csv,26,0,258,1
RF,IND-JLMIV+R-2020,tika-1.4.csv_tika-1.5.csv,13,2,264,0
RF,IND-JLMIV+R-2020,tika-1.5.csv_tika-1.6.csv,15,0,246,0
RF,IND-JLMIV+R-2020,tika-1.6.csv_tika-1.7.csv,12,0,240,0
RF,IND-JLMIV+R-2020,tika-1.7.csv_tika-1.8.csv,10,0,261,0
RF,IND-JLMIV+R-2020,tika-1.8.csv_tika-1.9.csv,14,0,365,1
RF,IND-JLMIV+R-2020,wss4j-1.5.0.csv_wss4j-1.6.0.csv,0,0,0,0
RF,IND-JLMIV+R-2020,wss4j-1.6.0.csv_wss4j-2.0.0.csv,0,0,0,0
RF,IND-JLMIV+R-2020,wss4j-2.0.0.csv_wss4j-2.1.0.csv,2,0,245,0
RF,IND-JLMIV+R-2020,wss4j-2.1.0.csv_wss4j-2.2.0.csv,0,0,128,0
RF,JIRA-HA-2019,activemq-5.0.0.csv_activemq-5.1.0.csv,3,0,1229,59
RF,JIRA-HA-2019,activemq-5.1.0.csv_activemq-5.2.0.csv,12,31,1317,68
RF,JIRA-HA-2019,activemq-5.2.0.csv_activemq-5.3.0.csv,29,1,1307,13
RF,JIRA-HA-2019,activemq-5.3.0.csv_activemq-5.8.0.csv,0,0,100,1
RF,JIRA-HA-2019,camel-1.4.0.csv_camel-2.10.0.csv,0,1,97,0
RF,JIRA-HA-2019,camel-2.10.0.csv_camel-2.11.0.csv,40,6,5609,61
RF,JIRA-HA-2019,camel-2.11.0.csv_camel-2.9.0.csv,0,47,4107,0
RF,JIRA-HA-2019,derby-10.2.1.6.csv_derby-10.3.1.4.csv,4,1,1060,24
RF,JIRA-HA-2019,derby-10.3.1.4.csv_derby-10.5.1.1.csv,0,0,1289,31
RF,JIRA-HA-2019,groovy-1.5.7.csv_groovy-1.6.BETA1.csv,22,13,567,9
RF,JIRA-HA-2019,groovy-1.6.BETA1.csv_groovy-1.6.BETA2.csv,18,8,592,23
RF,JIRA-HA-2019,hbase-0.94.0.csv_hbase-0.95.0.csv,0,0,0,0
RF,JIRA-HA-2019,hbase-0.95.0.csv_hbase-0.95.2.csv,15,1,642,19
RF,JIRA-HA-2019,hive-0.10.0.csv_hive-0.12.0.csv,1,0,949,8
RF,JIRA-HA-2019,hive-0.12.0.csv_hive-0.9.0.csv,0,4,697,0
RF,JIRA-HA-2019,jruby-1.1.0.csv_jruby-1.4.0.csv,0,0,122,6
RF,JIRA-HA-2019,jruby-1.4.0.csv_jruby-1.5.0.csv,16,9,527,60
RF,JIRA-HA-2019,jruby-1.5.0.csv_jruby-1.7.0.preview1.csv,0,1,382,8
RF,JIRA-HA-2019,lucene-2.3.0.csv_lucene-2.9.0.csv,0,0,212,9
RF,JIRA-HA-2019,lucene-2.9.0.csv_lucene-3.0.0.csv,11,1,312,0
RF,JIRA-HA-2019,lucene-3.0.0.csv_lucene-3.1.0.csv,32,4,444,36
RF,JIRA-HA-2019,wicket-1.3.0.beta1.csv_wicket-1.3.0.beta2.csv,126,2,976,15
RF,JIRA-HA-2019,wicket-1.3.0.beta2.csv_wicket-1.5.3.0.csv,0,0,4,0
RF,JIRA-RA-2019,activemq-5.0.0.csv_activemq-5.1.0.csv,9,14,1216,54
RF,JIRA-RA-2019,activemq-5.1.0.csv_activemq-5.2.0.csv,7,13,1309,96
RF,JIRA-RA-2019,activemq-5.2.0.csv_activemq-5.3.0.csv,12,32,1239,65
RF,JIRA-RA-2019,activemq-5.3.0.csv_activemq-5.8.0.csv,0,1,98,2
RF,JIRA-RA-2019,camel-1.4.0.csv_camel-2.10.0.csv,0,1,96,0
RF,JIRA-RA-2019,camel-2.10.0.csv_camel-2.11.0.csv,0,7,5654,55
RF,JIRA-RA-2019,camel-2.11.0.csv_camel-2.9.0.csv,0,9,4124,10
RF,JIRA-RA-2019,derby-10.2.1.6.csv_derby-10.3.1.4.csv,46,54,903,83
RF,JIRA-RA-2019,derby-10.3.1.4.csv_derby-10.5.1.1.csv,25,67,1191,32
RF,JIRA-RA-2019,groovy-1.5.7.csv_groovy-1.6.BETA1.csv,2,4,596,8
RF,JIRA-RA-2019,groovy-1.6.BETA1.csv_groovy-1.6.BETA2.csv,1,3,627,10
RF,JIRA-RA-2019,hbase-0.94.0.csv_hbase-0.95.0.csv,0,0,0,0
RF,JIRA-RA-2019,hbase-0.95.0.csv_hbase-0.95.2.csv,7,10,574,86
RF,JIRA-RA-2019,hive-0.10.0.csv_hive-0.12.0.csv,0,3,953,4
RF,JIRA-RA-2019,hive-0.12.0.csv_hive-0.9.0.csv,0,1,674,27
RF,JIRA-RA-2019,jruby-1.1.0.csv_jruby-1.4.0.csv,0,0,124,3
RF,JIRA-RA-2019,jruby-1.4.0.csv_jruby-1.5.0.csv,3,7,599,3
RF,JIRA-RA-2019,jruby-1.5.0.csv_jruby-1.7.0.preview1.csv,0,0,388,1
RF,JIRA-RA-2019,lucene-2.3.0.csv_lucene-2.9.0.csv,0,3,214,5
RF,JIRA-RA-2019,lucene-2.9.0.csv_lucene-3.0.0.csv,5,20,298,1
RF,JIRA-RA-2019,lucene-3.0.0.csv_lucene-3.1.0.csv,1,1,510,6
RF,JIRA-RA-2019,wicket-1.3.0.beta1.csv_wicket-1.3.0.beta2.csv,6,3,1063,40
RF,JIRA-RA-2019,wicket-1.3.0.beta2.csv_wicket-1.5.3.0.csv,0,0,6,0
RF,MA-SZZ-2020,flume-1.2.0.csv_flume-1.3.0.csv,41,0,141,0
RF,MA-SZZ-2020,flume-1.3.0.csv_flume-1.3.1.csv,86,7,240,1
RF,MA-SZZ-2020,flume-1.3.1.csv_flume-1.4.0.csv,37,0,190,1
RF,MA-SZZ-2020,flume-1.4.0.csv_flume-1.5.0.csv,53,1,286,0
RF,MA-SZZ-2020,flume-1.5.0.csv_flume-1.5.1.csv,72,33,371,1
RF,MA-SZZ-2020,flume-1.5.1.csv_flume-1.5.2.csv,74,0,405,0
RF,MA-SZZ-2020,flume-1.5.2.csv_flume-1.6.0.csv,29,0,332,0
RF,MA-SZZ-2020,flume-1.6.0.csv_flume-1.7.0.csv,18,0,321,0
RF,MA-SZZ-2020,flume-1.7.0.csv_flume-1.8.0.csv,10,0,468,0
RF,MA-SZZ-2020,mahout-0.10.0.csv_mahout-0.11.0.csv,165,0,906,0
RF,MA-SZZ-2020,mahout-0.11.0.csv_mahout-0.12.0.csv,183,0,840,1
RF,MA-SZZ-2020,mahout-0.12.0.csv_mahout-0.13.0.csv,158,0,844,1
RF,MA-SZZ-2020,mahout-0.13.0.csv_mahout-0.4.csv,7,0,7,0
RF,MA-SZZ-2020,mahout-0.4.csv_mahout-0.5.csv,60,0,341,1
RF,MA-SZZ-2020,mahout-0.5.csv_mahout-0.6.csv,55,0,315,0
RF,MA-SZZ-2020,mahout-0.6.csv_mahout-0.7.csv,193,0,647,0
RF,MA-SZZ-2020,mahout-0.7.csv_mahout-0.8.csv,76,0,376,1
RF,MA-SZZ-2020,mahout-0.8.csv_mahout-0.9.csv,193,0,640,0
RF,MA-SZZ-2020,maven-2.2.0.csv_maven-2.2.1.csv,9,2,240,0
RF,MA-SZZ-2020,maven-2.2.1.csv_maven-3.0.0.csv,0,0,46,0
RF,MA-SZZ-2020,maven-3.0.0.csv_maven-3.0.1.csv,62,1,490,0
RF,MA-SZZ-2020,maven-3.0.1.csv_maven-3.0.2.csv,55,0,493,2
RF,MA-SZZ-2020,maven-3.0.2.csv_maven-3.0.3.csv,46,0,507,1
RF,MA-SZZ-2020,maven-3.0.3.csv_maven-3.0.4.csv,46,0,512,1
RF,MA-SZZ-2020,maven-3.0.4.csv_maven-3.0.5.csv,55,6,542,4
RF,MA-SZZ-2020,maven-3.0.5.csv_maven-3.1.0.csv,15,0,403,1
RF,MA-SZZ-2020,maven-3.1.0.csv_maven-3.1.1.csv,55,0,559,1
RF,MA-SZZ-2020,shiro-1.1.0.csv_shiro-1.2.0.csv,10,0,301,0
RF,MA-SZZ-2020,shiro-1.2.0.csv_shiro-1.2.1.csv,27,0,419,0
RF,MA-SZZ-2020,shiro-1.2.1.csv_shiro-1.2.2.csv,16,1,429,0
RF,MA-SZZ-2020,shiro-1.2.2.csv_shiro-1.2.3.csv,18,0,441,0
RF,MA-SZZ-2020,shiro-1.2.3.csv_shiro-1.2.4.csv,15,0,437,0
RF,MA-SZZ-2020,shiro-1.2.4.csv_shiro-1.2.5.csv,18,0,436,0
RF,MA-SZZ-2020,shiro-1.2.5.csv_shiro-1.2.6.csv,18,0,444,0
RF,MA-SZZ-2020,shiro-1.2.6.csv_shiro-1.3.0.csv,8,0,415,0
RF,MA-SZZ-2020,shiro-1.3.0.csv_shiro-1.3.1.csv,16,0,470,0
RF,MA-SZZ-2020,zeppelin-0.5.0.csv_zeppelin-0.5.5.csv,9,0,53,0
RF,MA-SZZ-2020,zeppelin-0.5.5.csv_zeppelin-0.5.6.csv,20,4,92,1
RF,MA-SZZ-2020,zeppelin-0.5.6.csv_zeppelin-0.6.0.csv,4,0,36,1
RF,MA-SZZ-2020,zeppelin-0.6.0.csv_zeppelin-0.6.1.csv,66,6,165,3
RF,MA-SZZ-2020,zeppelin-0.6.1.csv_zeppelin-0.6.2.csv,76,7,174,2
RF,MA-SZZ-2020,zeppelin-0.6.2.csv_zeppelin-0.7.0.csv,12,0,76,2
RF,MA-SZZ-2020,zeppelin-0.7.0.csv_zeppelin-0.7.1.csv,60,2,250,1
RF,MA-SZZ-2020,zeppelin-0.7.1.csv_zeppelin-0.7.2.csv,64,1,285,3
RF,MA-SZZ-2020,zeppelin-0.7.2.csv_zeppelin-0.7.3.csv,63,13,291,4
RF,Metrics-Repo-2010,ant-1.3.csv_ant-1.4.csv,3,0,58,4
RF,Metrics-Repo-2010,ant-1.4.csv_ant-1.5.csv,0,3,16,2
RF,Metrics-Repo-2010,ant-1.5.csv_ant-1.6.csv,5,2,90,19
RF,Metrics-Repo-2010,ant-1.6.csv_ant-1.7.csv,5,4,109,15
RF,Metrics-Repo-2010,camel-1.0.csv_camel-1.2.csv,0,2,33,9
RF,Metrics-Repo-2010,camel-1.2.csv_camel-1.4.csv,12,31,170,9
RF,Metrics-Repo-2010,camel-1.4.csv_camel-1.6.csv,18,12,423,69
RF,Metrics-Repo-2010,forrest-0.6.csv_forrest-0.7.csv,0,0,3,1
RF,Metrics-Repo-2010,forrest-0.7.csv_forrest-0.8.csv,0,1,18,0
RF,Metrics-Repo-2010,jedit-3.2.csv_jedit-4.0.csv,0,0,105,4
RF,Metrics-Repo-2010,jedit-4.0.csv_jedit-4.1.csv,0,5,107,6
RF,Metrics-Repo-2010,jedit-4.1.csv_jedit-4.2.csv,0,1,86,3
RF,Metrics-Repo-2010,jedit-4.2.csv_jedit-4.3.csv,0,0,41,0
RF,Metrics-Repo-2010,log4j-1.0.csv_log4j-1.1.csv,2,0,47,4
RF,Metrics-Repo-2010,log4j-1.1.csv_log4j-1.2.csv,2,0,3,32
RF,Metrics-Repo-2010,lucene-2.0.csv_lucene-2.2.csv,4,2,47,41
RF,Metrics-Repo-2010,lucene-2.2.csv_lucene-2.4.csv,16,11,28,41
RF,Metrics-Repo-2010,pbeans-1.0.csv_pbeans-2.0.csv,2,1,3,0
RF,Metrics-Repo-2010,poi-1.5.csv_poi-2.0.csv,4,16,69,3
RF,Metrics-Repo-2010,poi-2.0.csv_poi-2.5.csv,17,9,77,181
RF,Metrics-Repo-2010,poi-2.5.csv_poi-3.0.csv,3,6,60,52
RF,Metrics-Repo-2010,synapse-1.0.csv_synapse-1.1.csv,1,1,28,8
RF,Metrics-Repo-2010,synapse-1.1.csv_synapse-1.2.csv,1,2,62,11
RF,Metrics-Repo-2010,velocity-1.4.csv_velocity-1.5.csv,5,21,1,0
RF,Metrics-Repo-2010,velocity-1.5.csv_velocity-1.6.csv,10,34,46,4
RF,Metrics-Repo-2010,xalan-2.4.csv_xalan-2.5.csv,2,0,59,50
RF,Metrics-Repo-2010,xalan-2.5.csv_xalan-2.6.csv,112,106,228,80
RF,Metrics-Repo-2010,xalan-2.6.csv_xalan-2.7.csv,62,0,3,283
RF,Metrics-Repo-2010,xerces-0.init.csv_xerces-1.2.csv,12,12,15,1
RF,Metrics-Repo-2010,xerces-1.2.csv_xerces-1.3.csv,2,24,235,23
RF,Metrics-Repo-2010,xerces-1.3.csv_xerces-1.4.csv,2,0,114,145
SVM,ECLIPSE-2007,eclipse-2.0.csv_eclipse-2.1.csv,0,2,1993,43
SVM,ECLIPSE-2007,eclipse-2.1.csv_eclipse-3.0.csv,0,0,1978,61
SVM,IND-JLMIV+R-2020,ant-ivy-1.4.1.csv_ant-ivy-2.0.0.csv,0,0,0,0
SVM,IND-JLMIV+R-2020,ant-ivy-2.0.0.csv_ant-ivy-2.1.0.csv,0,1,272,20
SVM,IND-JLMIV+R-2020,ant-ivy-2.1.0.csv_ant-ivy-2.2.0.csv,3,1,270,6
SVM,IND-JLMIV+R-2020,ant-ivy-2.2.0.csv_ant-ivy-2.3.0.csv,0,0,283,2
SVM,IND-JLMIV+R-2020,ant-ivy-2.3.0.csv_ant-ivy-2.4.0.csv,0,0,296,3
SVM,IND-JLMIV+R-2020,archiva-1.0.csv_archiva-1.1.csv,0,0,0,0
SVM,IND-JLMIV+R-2020,archiva-1.1.csv_archiva-1.2.csv,0,0,196,4
SVM,IND-JLMIV+R-2020,archiva-1.2.csv_archiva-1.3.csv,2,0,360,6
